@relation NATOPS_channel_9

@attribute channel_9_0 numeric
@attribute channel_9_1 numeric
@attribute channel_9_2 numeric
@attribute channel_9_3 numeric
@attribute channel_9_4 numeric
@attribute channel_9_5 numeric
@attribute channel_9_6 numeric
@attribute channel_9_7 numeric
@attribute channel_9_8 numeric
@attribute channel_9_9 numeric
@attribute channel_9_10 numeric
@attribute channel_9_11 numeric
@attribute channel_9_12 numeric
@attribute channel_9_13 numeric
@attribute channel_9_14 numeric
@attribute channel_9_15 numeric
@attribute channel_9_16 numeric
@attribute channel_9_17 numeric
@attribute channel_9_18 numeric
@attribute channel_9_19 numeric
@attribute channel_9_20 numeric
@attribute channel_9_21 numeric
@attribute channel_9_22 numeric
@attribute channel_9_23 numeric
@attribute channel_9_24 numeric
@attribute channel_9_25 numeric
@attribute channel_9_26 numeric
@attribute channel_9_27 numeric
@attribute channel_9_28 numeric
@attribute channel_9_29 numeric
@attribute channel_9_30 numeric
@attribute channel_9_31 numeric
@attribute channel_9_32 numeric
@attribute channel_9_33 numeric
@attribute channel_9_34 numeric
@attribute channel_9_35 numeric
@attribute channel_9_36 numeric
@attribute channel_9_37 numeric
@attribute channel_9_38 numeric
@attribute channel_9_39 numeric
@attribute channel_9_40 numeric
@attribute channel_9_41 numeric
@attribute channel_9_42 numeric
@attribute channel_9_43 numeric
@attribute channel_9_44 numeric
@attribute channel_9_45 numeric
@attribute channel_9_46 numeric
@attribute channel_9_47 numeric
@attribute channel_9_48 numeric
@attribute channel_9_49 numeric
@attribute channel_9_50 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0}

@data
0.599967,0.597535,0.597007,0.599099,0.606181,0.620752,0.630438,0.631059,0.628942,0.587418,0.607909,0.547169,0.670507,0.675995,0.652479,0.645065,0.63758,0.638319,0.638376,0.641868,0.689039,0.841067,0.949251,1.050856,1.081079,1.113876,1.154039,1.062872,1.093242,1.113581,1.072769,1.074922,1.070961,1.045557,1.048825,1.029728,1.013387,0.955068,0.858099,0.726155,0.653366,0.514593,0.48107,0.448322,0.446156,0.463632,0.472489,0.478672,0.48342,0.524973,0.529075,4.0
0.622368,0.622228,0.622004,0.621909,0.62194,0.622165,0.622169,0.622187,0.622277,0.622866,0.624083,0.633585,0.666459,0.760445,0.840362,0.935638,1.001168,1.052392,1.060961,1.066033,1.088835,1.092585,1.099135,1.105184,1.106584,1.106799,1.10728,1.107159,1.107813,1.104411,1.082312,1.086983,1.067158,1.084483,1.0354,0.935642,0.836498,0.777446,0.725396,0.683098,0.655858,0.643379,0.633561,0.62502,0.621246,0.620114,0.62286,0.626455,0.629063,0.629925,0.630044,3.0
0.588525,0.588389,0.588164,0.588034,0.587961,0.587895,0.591413,0.605781,0.679733,0.794845,0.903771,1.012722,1.065301,1.118535,1.120349,1.128742,1.123766,1.104351,1.094967,1.094306,1.09446,1.095,1.102824,1.110603,1.119735,1.120246,1.080774,1.006126,0.909844,0.80324,0.726814,0.644481,0.629047,0.625051,0.623661,0.623547,0.623558,0.625842,0.628306,0.63096,0.631436,0.630371,0.628961,0.628775,0.629428,0.629564,0.630303,0.63019,0.630377,0.62965,0.629911,3.0
0.576847,0.576713,0.575015,0.575267,0.572163,0.555767,0.55537,0.60345,0.669051,0.735932,0.742775,0.719858,0.693227,0.657854,0.488811,0.42666,0.416067,0.494768,0.511493,0.499522,0.498777,0.498927,0.543953,0.673123,0.860327,0.92322,1.009122,0.990748,1.044395,1.131243,1.063555,1.062625,1.096936,1.104718,1.054406,1.046651,1.065203,1.051639,1.076688,1.126746,1.041719,0.982229,0.864772,0.703532,0.610663,0.49251,0.469339,0.450966,0.445467,0.468875,0.473101,4.0
0.717469,0.722515,0.725107,0.726653,0.709988,0.712092,0.718585,0.732054,0.7392,0.805694,0.92146,1.033149,1.132089,1.208025,1.228602,1.222315,1.225256,1.226291,1.227231,1.226685,1.230323,1.231352,1.232525,1.233418,1.233679,1.232715,1.224329,1.219005,1.222508,1.204471,1.137,1.094075,1.023109,0.928382,0.842674,0.804451,0.781659,0.755953,0.725733,0.713202,0.709222,0.707487,0.704474,0.7024,0.697387,0.709375,0.726443,0.726608,0.733353,0.735488,0.729625,3.0
0.565788,0.563511,0.566447,0.563425,0.562701,0.565308,0.561813,0.55302,0.555835,0.642991,0.748535,0.927484,0.974461,1.028659,1.015776,1.077212,1.07072,1.059934,1.015795,1.0193,1.014733,1.008028,1.065415,1.027742,0.944126,0.858914,0.825328,0.832744,0.719642,0.73113,0.701845,0.452758,0.474741,0.599112,0.60196,0.57858,0.575925,0.589104,0.62979,0.653792,0.754156,0.769616,0.701586,0.692558,0.680418,0.672636,0.659091,0.631161,0.617,0.601345,0.590997,5.0
0.563137,0.578847,0.62441,0.573098,0.580253,0.58863,0.680733,0.754091,0.974406,1.024921,1.061513,1.167094,1.056791,1.014903,0.948621,0.944012,0.894231,0.885191,0.871084,0.877799,0.872283,0.895216,0.933735,0.943054,0.950486,0.976265,0.928801,0.916303,0.86423,0.672783,0.677916,0.550777,0.570156,0.555119,0.528569,0.533232,0.540172,0.530655,0.522615,0.533285,0.541465,0.545894,0.506828,0.50426,0.496528,0.494051,0.491025,0.487645,0.478008,0.474876,0.47124,1.0
0.655987,0.654541,0.656909,0.657284,0.652484,0.654248,0.65473,0.65143,0.653065,0.646365,0.653037,0.663446,0.71958,0.775214,0.883566,0.942466,1.004007,0.928027,0.848909,0.775825,0.630084,0.424672,0.383322,0.255421,0.275685,0.251211,0.234662,0.218095,0.222058,0.227312,0.242109,0.244469,0.335074,0.4316,0.712901,0.640364,0.659905,0.658053,0.647155,0.641682,0.64013,0.639244,0.638525,0.638319,0.635902,0.63609,0.636195,0.63512,0.635093,0.635567,0.636112,6.0
0.686236,0.683986,0.685054,0.683922,0.682476,0.68648,0.689228,0.689725,0.689616,0.705912,0.784164,0.874391,1.025712,1.078886,1.132883,1.147158,1.147278,1.150339,1.147912,1.141825,1.151194,1.15104,1.15213,1.148216,1.152708,1.153724,1.152516,1.161238,1.163462,1.173274,1.141513,1.105965,1.075145,0.96912,0.869725,0.797159,0.758668,0.741047,0.724603,0.714926,0.722741,0.71602,0.71113,0.710472,0.709725,0.706198,0.708814,0.71165,0.709472,0.714126,0.709018,3.0
0.660851,0.665588,0.661045,0.658518,0.66734,0.667738,0.666469,0.672385,0.676465,0.670297,0.674446,0.66977,0.675641,0.678501,0.681625,0.684252,0.681076,0.72112,0.775497,0.869498,1.019329,1.099781,1.133132,1.148127,1.167855,1.170253,1.156009,1.14088,1.132237,1.127307,1.123535,1.122608,1.137547,1.143645,1.137845,1.135191,1.123341,1.122756,1.08346,1.024353,0.993974,0.922314,0.838936,0.760406,0.707901,0.686188,0.679803,0.67316,0.669598,0.667562,0.671966,2.0
