@relation NATOPS_channel_15

@attribute channel_15_0 numeric
@attribute channel_15_1 numeric
@attribute channel_15_2 numeric
@attribute channel_15_3 numeric
@attribute channel_15_4 numeric
@attribute channel_15_5 numeric
@attribute channel_15_6 numeric
@attribute channel_15_7 numeric
@attribute channel_15_8 numeric
@attribute channel_15_9 numeric
@attribute channel_15_10 numeric
@attribute channel_15_11 numeric
@attribute channel_15_12 numeric
@attribute channel_15_13 numeric
@attribute channel_15_14 numeric
@attribute channel_15_15 numeric
@attribute channel_15_16 numeric
@attribute channel_15_17 numeric
@attribute channel_15_18 numeric
@attribute channel_15_19 numeric
@attribute channel_15_20 numeric
@attribute channel_15_21 numeric
@attribute channel_15_22 numeric
@attribute channel_15_23 numeric
@attribute channel_15_24 numeric
@attribute channel_15_25 numeric
@attribute channel_15_26 numeric
@attribute channel_15_27 numeric
@attribute channel_15_28 numeric
@attribute channel_15_29 numeric
@attribute channel_15_30 numeric
@attribute channel_15_31 numeric
@attribute channel_15_32 numeric
@attribute channel_15_33 numeric
@attribute channel_15_34 numeric
@attribute channel_15_35 numeric
@attribute channel_15_36 numeric
@attribute channel_15_37 numeric
@attribute channel_15_38 numeric
@attribute channel_15_39 numeric
@attribute channel_15_40 numeric
@attribute channel_15_41 numeric
@attribute channel_15_42 numeric
@attribute channel_15_43 numeric
@attribute channel_15_44 numeric
@attribute channel_15_45 numeric
@attribute channel_15_46 numeric
@attribute channel_15_47 numeric
@attribute channel_15_48 numeric
@attribute channel_15_49 numeric
@attribute channel_15_50 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0}

@data
0.577993,0.576627,0.576456,0.579362,0.626759,0.670219,0.731736,0.710177,0.628153,0.452838,0.270444,0.0231,-0.015005,0.065359,-0.218486,-0.297384,-0.313211,-0.32219,-0.328879,-0.305258,-0.280722,0.065846,0.4911,0.650812,1.024666,1.378932,1.643733,1.532793,1.658933,1.645928,1.598381,1.567538,1.606797,1.599939,1.615749,1.662605,1.50761,1.420147,1.226197,1.094309,0.929795,0.663937,0.561915,0.501919,0.484961,0.495581,0.505991,0.504966,0.514186,0.555468,0.558496,4.0
0.619648,0.619756,0.619872,0.61999,0.62019,0.620724,0.621043,0.621191,0.621707,0.622641,0.6254,0.643664,0.713273,0.930046,1.090538,1.233589,1.390993,1.489047,1.567378,1.601333,1.76475,1.771026,1.773624,1.759778,1.75406,1.752164,1.753088,1.75669,1.751763,1.663446,1.583867,1.559008,1.513778,1.496196,1.37562,1.226321,1.109946,0.997749,0.874372,0.802204,0.727778,0.691233,0.644446,0.638866,0.635732,0.640123,0.641761,0.644564,0.647097,0.648135,0.64735,3.0
0.61787,0.617671,0.617564,0.617524,0.617435,0.617265,0.62151,0.6701,0.842662,1.088105,1.306206,1.504007,1.622487,1.703574,1.706585,1.706887,1.684825,1.653482,1.641473,1.640686,1.642561,1.646071,1.66168,1.679549,1.692327,1.676694,1.611101,1.434267,1.25384,1.053857,0.871098,0.664091,0.598578,0.598925,0.601676,0.603783,0.604495,0.606932,0.611402,0.615152,0.615671,0.615203,0.614497,0.614309,0.615143,0.615781,0.617198,0.617031,0.617287,0.616619,0.617108,3.0
0.621333,0.61621,0.609253,0.613341,0.613307,0.654101,0.691862,0.804062,0.998569,1.158911,1.164158,1.066955,0.952873,0.491258,0.34711,-0.202551,-0.465011,-0.410225,-0.380824,-0.441555,-0.456069,-0.014584,-0.405325,-0.302792,0.141826,0.512989,0.907393,1.268363,1.524249,1.657599,1.720997,1.704283,1.703333,1.644777,1.551844,1.643057,1.627449,1.62649,1.631479,1.653222,1.622542,1.460552,1.30089,1.071405,0.826176,0.682861,0.607384,0.58544,0.552829,0.556177,0.550226,4.0
0.796748,0.802066,0.804656,0.806439,0.788555,0.790513,0.796537,0.812515,0.990979,1.224502,1.448871,1.586708,1.736482,1.842514,1.870437,1.862901,1.862427,1.863432,1.934985,1.932859,1.874341,1.884268,1.909443,1.918502,1.92282,1.869264,1.837151,1.833839,1.843161,1.811893,1.703709,1.594166,1.445492,1.348315,1.113361,1.006164,0.877519,0.797107,0.767989,0.770666,0.771652,0.763156,0.756984,0.752803,0.748902,0.762697,0.781651,0.782884,0.791917,0.794787,0.789795,3.0
0.602507,0.593174,0.594939,0.588969,0.586586,0.587334,0.587625,0.602638,0.688802,0.847118,1.114017,1.422425,1.601975,1.72152,1.690334,1.621401,1.596451,1.722604,1.529672,1.55184,1.555089,1.564675,1.576711,1.540622,1.421668,1.085186,0.780056,0.469456,-0.186723,-0.236732,-0.403401,-0.436456,-0.433293,-0.331143,-0.325797,-0.348391,-0.355877,-0.157611,0.26261,0.08392,-0.043322,0.447587,0.563607,0.707933,0.73119,0.741274,0.731946,0.699424,0.655435,0.628841,0.622474,5.0
0.658217,0.6748,0.69276,0.676511,0.702911,0.803806,1.103796,1.295357,1.549628,1.793375,1.659893,1.736579,1.59267,1.413196,1.203793,1.084031,0.953264,0.912208,0.880619,0.887108,0.895289,0.981614,1.158958,1.277006,1.489491,1.596321,1.518048,1.49852,1.395404,1.205368,1.111864,0.951697,0.875667,0.803227,0.76061,0.722966,0.739715,0.703062,0.692325,0.700822,0.710331,0.716365,0.698483,0.702289,0.697305,0.697503,0.696351,0.709523,0.68247,0.679733,0.676366,1.0
0.623668,0.621352,0.624022,0.625523,0.620033,0.622695,0.62414,0.621124,0.62162,0.614965,0.629481,0.651334,0.805617,1.000887,1.182948,1.250866,1.233323,1.026425,0.871939,0.67393,0.512993,0.343699,0.203225,0.090235,0.150755,0.110114,0.127413,0.129306,0.128411,0.138619,0.116822,0.103166,0.004125,0.004797,0.376028,0.36679,0.544645,0.597902,0.623152,0.646115,0.643064,0.640655,0.626952,0.626459,0.62379,0.623963,0.623814,0.622591,0.62363,0.62481,0.625057,6.0
0.761109,0.75185,0.770619,0.77031,0.753061,0.755205,0.774683,0.773512,0.791144,0.968897,1.222947,1.42966,1.537362,1.645948,1.719264,1.742864,1.73999,1.732826,1.823015,1.807438,1.799149,1.79099,1.7891,1.789342,1.795486,1.795767,1.794557,1.810563,1.816952,1.832717,1.797193,1.640894,1.558393,1.354765,1.262768,1.151113,0.957494,0.897557,0.835413,0.812102,0.817471,0.807645,0.798477,0.797094,0.795787,0.77789,0.77712,0.782585,0.76252,0.766023,0.774396,3.0
0.607796,0.612146,0.607227,0.604913,0.612803,0.613283,0.611951,0.617257,0.620757,0.614798,0.618843,0.61396,0.619165,0.622112,0.62577,0.632538,0.66295,0.815104,1.002227,1.237882,1.502568,1.644301,1.705185,1.706152,1.696931,1.683269,1.650571,1.635816,1.625169,1.618223,1.615628,1.618386,1.675675,1.730304,1.671756,1.689824,1.71476,1.688737,1.59546,1.471599,1.38402,1.211943,1.044903,0.835746,0.671264,0.599819,0.604524,0.600023,0.598304,0.616568,0.62129,2.0
