@relation NATOPS_channel_18

@attribute channel_18_0 numeric
@attribute channel_18_1 numeric
@attribute channel_18_2 numeric
@attribute channel_18_3 numeric
@attribute channel_18_4 numeric
@attribute channel_18_5 numeric
@attribute channel_18_6 numeric
@attribute channel_18_7 numeric
@attribute channel_18_8 numeric
@attribute channel_18_9 numeric
@attribute channel_18_10 numeric
@attribute channel_18_11 numeric
@attribute channel_18_12 numeric
@attribute channel_18_13 numeric
@attribute channel_18_14 numeric
@attribute channel_18_15 numeric
@attribute channel_18_16 numeric
@attribute channel_18_17 numeric
@attribute channel_18_18 numeric
@attribute channel_18_19 numeric
@attribute channel_18_20 numeric
@attribute channel_18_21 numeric
@attribute channel_18_22 numeric
@attribute channel_18_23 numeric
@attribute channel_18_24 numeric
@attribute channel_18_25 numeric
@attribute channel_18_26 numeric
@attribute channel_18_27 numeric
@attribute channel_18_28 numeric
@attribute channel_18_29 numeric
@attribute channel_18_30 numeric
@attribute channel_18_31 numeric
@attribute channel_18_32 numeric
@attribute channel_18_33 numeric
@attribute channel_18_34 numeric
@attribute channel_18_35 numeric
@attribute channel_18_36 numeric
@attribute channel_18_37 numeric
@attribute channel_18_38 numeric
@attribute channel_18_39 numeric
@attribute channel_18_40 numeric
@attribute channel_18_41 numeric
@attribute channel_18_42 numeric
@attribute channel_18_43 numeric
@attribute channel_18_44 numeric
@attribute channel_18_45 numeric
@attribute channel_18_46 numeric
@attribute channel_18_47 numeric
@attribute channel_18_48 numeric
@attribute channel_18_49 numeric
@attribute channel_18_50 numeric
@attribute classAttribute {1.0,2.0,3.0,4.0,5.0,6.0}

@data
-0.536343,-0.533816,-0.526319,-0.554538,-0.576196,-0.589268,-0.571564,-0.447728,-0.303923,-0.049817,0.322836,0.374904,0.670274,0.645501,0.425811,0.374088,0.343776,0.366914,0.381172,0.380195,0.344337,0.053048,-0.303749,-0.725226,-1.146342,-1.539056,-1.781259,-1.867478,-1.959881,-1.932761,-1.937531,-1.915798,-1.938267,-1.940185,-1.954568,-1.866407,-1.655645,-1.381974,-1.240533,-1.055212,-0.876053,-0.640569,-0.572035,-0.577011,-0.590547,-0.601448,-0.586057,-0.577205,-0.572906,-0.583432,-0.58339,4.0
-0.557755,-0.564046,-0.570812,-0.56769,-0.565577,-0.569985,-0.562388,-0.570212,-0.569268,-0.565551,-0.626425,-0.624049,-0.563747,-0.570537,-0.564758,-0.560517,-0.552689,-0.487904,-0.469777,-0.649273,-0.617331,-0.608244,-0.61136,-0.60949,-0.611047,-0.609571,-0.616983,-0.619137,-0.630781,-0.635251,-0.630594,-0.623826,-0.619278,-0.624421,-0.641929,-0.666728,-0.682408,-0.696587,-0.683719,-0.67974,-0.674117,-0.675462,-0.672215,-0.670431,-0.679388,-0.685309,-0.698562,-0.485728,-0.692888,-0.479173,-0.681764,3.0
-0.729303,-0.727271,-0.727267,-0.727664,-0.725789,-0.726151,-0.726081,-0.726704,-0.726481,-0.728167,-0.720689,-0.71514,-0.710965,-0.697676,-0.680162,-0.672536,-0.667884,-0.668466,-0.661446,-0.654423,-0.656875,-0.658831,-0.66249,-0.658671,-0.663728,-0.663091,-0.663476,-0.668488,-0.671958,-0.681457,-0.715016,-0.729627,-0.728619,-0.738172,-0.754686,-0.748969,-0.742563,-0.745187,-0.750963,-0.751258,-0.749803,-0.740836,-0.73879,-0.73657,-0.739325,-0.739193,-0.750114,-0.75293,-0.749623,-0.747638,-0.746313,3.0
-0.392323,-0.408088,-0.405075,-0.420027,-0.412249,-0.605696,-0.702451,-0.938572,-1.074174,-1.243447,-1.185036,-1.016609,-0.797708,-0.166211,0.064916,0.281472,0.282245,0.492547,0.31909,0.328811,0.28701,0.255425,0.287346,0.294661,0.028893,-0.426317,-0.888849,-1.382869,-1.751857,-1.968278,-2.041707,-2.079919,-2.17873,-2.065769,-2.054474,-2.076466,-2.035239,-2.014433,-2.014088,-2.061693,-1.841886,-1.731304,-1.44387,-1.171418,-0.869902,-0.670771,-0.597626,-0.573868,-0.683055,-0.685088,-0.664017,4.0
-0.531636,-0.531346,-0.533545,-0.535976,-0.536343,-0.543598,-0.658866,-0.543225,-0.659033,-0.540291,-0.526155,-0.526724,-0.523071,-0.502492,-0.507117,-0.506985,-0.511188,-0.506923,-0.505706,-0.50417,-0.507623,-0.491333,-0.496422,-0.495991,-0.49939,-0.497279,-0.48954,-0.498252,-0.502462,-0.508794,-0.511318,-0.510706,-0.492373,-0.507345,-0.519683,-0.527102,-0.531169,-0.492485,-0.514832,-0.527268,-0.55029,-0.528387,-0.517274,-0.50782,-0.54765,-0.555779,-0.519391,-0.522232,-0.526392,-0.543082,-0.540549,3.0
0.335704,0.327496,0.335447,0.332785,0.330273,0.333267,0.340208,-0.539462,-0.875166,-1.072854,-1.330445,-1.60938,-1.920263,-1.90666,-2.114138,-2.054568,-2.033531,-1.98759,-1.886323,-1.896722,-1.944943,-1.883297,-1.874438,-1.949276,-1.60736,-1.052985,-0.598805,-0.123642,0.338434,0.544455,0.571787,0.387244,0.301816,0.561489,0.516202,0.499552,0.465061,0.551856,0.164436,0.310158,0.03111,-0.355906,-0.531421,-0.713882,-0.7289,-0.716753,-0.696448,-0.644543,-0.62562,-0.619016,-0.62352,5.0
-0.411614,-0.414309,-0.469108,-0.458497,-0.454544,-0.404415,-0.468829,-0.471275,-0.369598,-0.359469,-0.436141,-0.411951,-0.315651,-0.313351,-0.320268,-0.323525,-0.323462,-0.324004,-0.320832,-0.31812,-0.317825,-0.320493,-0.319442,-0.320631,-0.320955,-0.325149,-0.33169,-0.326243,-0.337677,-0.349614,-0.434378,-0.430284,-0.420121,-0.413741,-0.416077,-0.343139,-0.349459,-0.349046,-0.337505,-0.336506,-0.346814,-0.340109,-0.345786,-0.349573,-0.353,-0.432727,-0.356777,-0.433848,-0.428835,-0.362735,-0.36165,1.0
0.476195,0.475303,0.478991,0.515923,0.487233,0.478874,0.387584,0.384662,0.472351,0.46859,0.373652,0.34544,0.28727,-0.661274,-0.749393,-0.728099,-0.587339,-0.371381,-0.178052,0.023226,0.161182,0.17073,0.188289,0.148802,0.388882,0.436194,0.334454,0.320375,0.324026,0.314342,0.227821,0.171815,0.296443,-0.033665,-0.108247,-0.247688,-0.359546,-0.365527,-0.383697,-0.38399,-0.381792,-0.32685,-0.325562,-0.327164,-0.3465,-0.338147,-0.322415,-0.334723,-0.345746,-0.354537,-0.353796,6.0
-0.61914,-0.552848,-0.552919,-0.5541,-0.675102,-0.541954,-0.561086,-0.51222,-0.520391,-0.51581,-0.521175,-0.520428,-0.47466,-0.474719,-0.472311,-0.461221,-0.458619,-0.448326,-0.447448,-0.435898,-0.430914,-0.41966,-0.425026,-0.422255,-0.43244,-0.431043,-0.429675,-0.44354,-0.439707,-0.448773,-0.449821,-0.458192,-0.464806,-0.475979,-0.478159,-0.480328,-0.487639,-0.501075,-0.499952,-0.525129,-0.54968,-0.671751,-0.655369,-0.671523,-0.659047,-0.656618,-0.495891,-0.491961,-0.489761,-0.505831,-0.5071,3.0
-0.44718,-0.446573,-0.443021,-0.439841,-0.440522,-0.434082,-0.445142,-0.444241,-0.445156,-0.446233,-0.444553,-0.444183,-0.447371,-0.444969,-0.447344,-0.443226,-0.434987,-0.436606,-0.431886,-0.429349,-0.415567,-0.411978,-0.412009,-0.411224,-0.397983,-0.387034,-0.371633,-0.3481,-0.347991,-0.36738,-0.371105,-0.322891,-0.338558,-0.370454,-0.382302,-0.370773,-0.363968,-0.364004,-0.362567,-0.368365,-0.360653,-0.369703,-0.373718,-0.381159,-0.38995,-0.402162,-0.410145,-0.411793,-0.413116,-0.41427,-0.41487,2.0
-0.635622,-0.568671,-0.664898,-0.556287,-0.647571,-0.651846,-0.65803,-0.664909,-0.655709,-0.655316,-0.656753,-0.660889,-0.666194,-0.538495,-0.873955,-0.942774,-0.9805,-1.000162,-0.93186,-0.803698,-0.638266,-0.443602,-0.149773,0.234936,0.418823,0.39001,0.344286,0.328658,0.388119,0.316697,0.314384,0.323499,0.310655,0.348146,0.471251,0.564888,-0.2619,-0.731299,-0.874128,-1.070674,-1.123311,-1.130966,-1.05922,-0.905436,-0.468996,-0.486134,-0.481715,-0.479206,-0.480796,-0.481314,-0.479642,6.0
-0.635067,-0.633994,-0.633752,-0.648402,-0.648701,-0.632859,-0.640256,-0.64937,-0.649375,-0.640854,-0.652336,-0.651193,-0.649225,-0.646606,-0.641976,-0.638918,-0.623509,-0.620324,-0.624059,-0.642762,-0.651941,-0.647574,-0.651988,-0.627726,-0.428026,-0.570762,-0.541912,-0.545384,-0.536034,-0.531624,-0.530124,-0.535166,-0.520384,-0.513937,-0.499752,-0.510936,-0.485321,-0.488691,-0.501478,-0.503217,-0.515439,-0.540383,-0.547009,-0.540366,-0.534912,-0.498297,-0.337868,-0.498095,-0.514231,-0.54187,-0.564004,1.0
-0.820099,-0.814874,-0.805345,-0.805676,-0.787132,-0.79638,-0.803134,-0.817629,-0.929745,-1.111096,-1.318479,-1.547431,-1.650584,-1.589632,-1.477925,-1.260006,-1.023259,-0.779768,-0.469347,-0.236106,0.129113,0.231695,0.467868,0.68798,0.695379,0.659164,0.660636,0.707556,0.712753,0.69172,0.709914,0.650353,-0.075633,-0.386389,-0.779177,-1.104445,-1.347957,-1.554584,-1.738403,-1.83552,-1.83008,-2.074106,-2.104684,-2.06413,-2.041037,-1.868529,-1.57231,-1.479345,-1.510303,-1.318366,-1.165291,4.0
-0.415511,-0.417905,-0.413309,-0.432797,-0.415769,-0.426371,-0.429432,-0.436149,-0.427469,-0.427855,-0.410197,-0.404603,-0.388962,-0.392172,-0.42508,-0.56037,-0.680073,-0.889485,-1.016856,-1.202485,-1.240724,-1.219031,-1.155665,-0.844589,-0.54709,0.061724,0.282431,0.563433,0.65736,0.407965,0.427458,0.42704,0.44508,0.350858,0.334715,0.334501,0.336427,0.172371,0.342924,0.44866,0.004182,0.217771,-0.008328,-0.177537,-0.443168,-0.624402,-0.726619,-0.695766,-0.620453,-0.464891,-0.468579,6.0
-0.642182,-0.647123,-0.673507,-0.665031,-0.663639,-0.663936,-0.66461,-0.660261,-0.658316,-0.63451,-0.648898,-0.678477,-0.658703,-0.650175,-0.65075,-0.655192,-0.625586,-0.587917,-0.59509,-0.57685,-0.560559,-0.567625,-0.568646,-0.556641,-0.54945,-0.579609,-0.523919,-0.516282,-0.530639,-0.502313,-0.521221,-0.538681,-0.560876,-0.571298,-0.597288,-0.603765,-0.592046,-0.597483,-0.602363,-0.605063,-0.595978,-0.595648,-0.603539,-0.600533,-0.63719,-0.619726,-0.613428,-0.595792,-0.60998,-0.598235,-0.586525,3.0
-0.675992,-0.683248,-0.561313,-0.682498,-0.69125,-0.68482,-0.696747,-0.688843,-0.691993,-0.694687,-0.694144,-0.702486,-0.700579,-0.694677,-0.679887,-0.67245,-0.655494,-0.654327,-0.645884,-0.643333,-0.631174,-0.614445,-0.598086,-0.574548,-0.567723,-0.575135,-0.579313,-0.579805,-0.581697,-0.421737,-0.417255,-0.415008,-0.413853,-0.43457,-0.421937,-0.428409,-0.420554,-0.449576,-0.430998,-0.588544,-0.594514,-0.504883,-0.438295,-0.450373,-0.633449,-0.459032,-0.464151,-0.637022,-0.638601,-0.636217,-0.631662,2.0
-0.647512,-0.646468,-0.646403,-0.645128,-0.654422,-0.641295,-0.646296,-0.647192,-0.645222,-0.645067,-0.649435,-0.643909,-0.642503,-0.644233,-0.642584,-0.642017,-0.641399,-0.641525,-0.639714,-0.636816,-0.634007,-0.601375,-0.600241,-0.547491,-0.530764,-0.515015,-0.521615,-0.516095,-0.501898,-0.511467,-0.511646,-0.511335,-0.525912,-0.533259,-0.527934,-0.532112,-0.537651,-0.536235,-0.543737,-0.546458,-0.549006,-0.553625,-0.563799,-0.578283,-0.584885,-0.590698,-0.619929,-0.606525,-0.637289,-0.648266,-0.661645,3.0
-0.488465,-0.499279,-0.502181,-0.499039,-0.495,-0.495146,-0.496882,-0.508357,-0.503159,-0.499784,-0.492094,-0.490294,-0.522666,-0.533685,-0.471435,-0.46674,-0.46438,-0.462784,-0.462249,-0.459883,-0.463859,-0.463228,-0.461544,-0.463092,-0.459114,-0.461707,-0.464004,-0.464884,-0.465161,-0.463361,-0.464869,-0.462828,-0.466457,-0.467263,-0.469038,-0.468592,-0.473568,-0.477235,-0.47611,-0.478203,-0.477453,-0.477158,-0.469448,-0.475221,-0.477383,-0.475097,-0.476494,-0.476517,-0.470648,-0.474623,-0.472746,2.0
-0.758764,-0.756536,-0.75435,-0.753235,-0.751948,-0.750999,-0.758013,-0.755468,-0.755646,-0.765301,-0.771758,-0.775309,-0.774372,-0.767992,-0.759129,-0.735974,-0.715751,-0.686467,-0.683008,-0.674097,-0.668904,-0.670582,-0.670871,-0.683076,-0.692223,-0.691347,-0.685554,-0.682362,-0.671702,-0.667758,-0.672573,-0.672866,-0.683913,-0.7062,-0.713503,-0.722714,-0.725713,-0.723866,-0.714246,-0.71404,-0.72223,-0.728068,-0.734744,-0.770016,-0.769996,-0.772367,-0.771905,-0.766328,-0.755573,-0.752787,-0.746764,2.0
-0.643351,-0.664238,-0.663836,-0.643489,-0.662385,-0.678811,-0.668032,-0.659505,-0.62178,-0.623521,-0.592409,-0.637422,-0.606952,-0.423394,-0.196267,-0.007044,0.202874,0.385068,0.500853,0.111357,-0.014735,0.439841,0.391508,0.381116,0.508324,0.567971,0.445145,0.090325,0.465566,0.45327,0.000969,-0.436564,-0.654125,-1.026246,-1.191234,-1.291647,-1.257188,-1.177134,-0.923901,-0.836856,-0.71857,-0.677386,-0.708426,-0.702419,-0.683442,-0.679571,-0.693694,-0.687585,-0.684001,-0.71179,-0.677568,6.0
